1452,MA,42.4865,-72.0012
1453,MA,42.5274,-71.7563
1460,MA,42.5401,-71.4877
1462,MA,42.5884,-71.7266
1463,MA,42.6689,-71.5934
1464,MA,42.5734,-71.6483
1466,MA,42.6116,-71.9295
1467,MA,42.4871,-71.6131
1468,MA,42.546,-72.065
1469,MA,42.6525,-71.6896
1470,MA,42.4464,-71.4594
1471,MA,42.4464,-71.4594
1472,MA,42.4464,-71.4594
1473,MA,42.5483,-71.9096
1474,MA,42.6678,-71.7522
1475,MA,42.6789,-72.0475
1477,MA,42.3648,-71.8969
1501,MA,42.2055,-71.8391
1503,MA,42.3844,-71.6356
1504,MA,42.0287,-71.5269
1505,MA,42.3377,-71.731
1506,MA,42.1991,-72.0989
1507,MA,42.1379,-71.9664
1508,MA,42.1097,-72.0795
1509,MA,42.3648,-71.8969
1510,MA,42.4181,-71.6828
1515,MA,42.2193,-72.0481
1516,MA,42.0528,-71.7509
1517,MA,42.3648,-71.8969
1518,MA,42.1228,-72.1178
1519,MA,42.2004,-71.6868
1520,MA,42.342,-71.8414
1521,MA,42.0403,-72.1544
1522,MA,42.3755,-71.8706
1523,MA,42.451,-71.6868
1524,MA,42.237,-71.9188
1525,MA,42.3648,-71.8969
1526,MA,42.3648,-71.8969
1527,MA,42.1968,-71.7644
1529,MA,42.0331,-71.5798
1531,MA,42.3198,-72.1306
1532,MA,42.3182,-71.6464
1534,MA,42.1494,-71.6564
1535,MA,42.2665,-72.0821
1536,MA,42.2297,-71.7037
1537,MA,42.1655,-71.886
1538,MA,42.3648,-71.8969
1539,MA,42.3581,-71.7832
1540,MA,42.1129,-71.8687
1541,MA,42.4508,-71.8762
1542,MA,42.1997,-71.9069
1543,MA,42.3762,-71.949
1545,MA,42.2848,-71.7205
1546,MA,42.3648,-71.8969
1550,MA,42.075,-72.0353
1560,MA,42.176,-71.6927
1561,MA,42.4435,-71.6861
1562,MA,42.2441,-71.9906
1564,MA,42.4354,-71.7752
1566,MA,42.1126,-72.0842
1568,MA,42.1756,-71.6032
1569,MA,42.0744,-71.6329
1570,MA,42.0521,-71.8486
1571,MA,42.0489,-71.8932
1580,MA,42.3648,-71.8969
1581,MA,42.2679,-71.6176
1582,MA,42.3648,-71.8969
1583,MA,42.3584,-71.7838
1585,MA,42.2441,-72.1511
1586,MA,42.3648,-71.8969
1587,MA,42.1702,-71.6259
1588,MA,42.1153,-71.6644
1590,MA,42.1266,-71.7552
1601,MA,42.2653,-71.8794
1602,MA,42.2703,-71.8417
1603,MA,42.245,-71.838
1604,MA,42.2541,-71.7746
1605,MA,42.2894,-71.7888
1606,MA,42.311,-71.7958
1607,MA,42.2303,-71.7938
1608,MA,42.2624,-71.8003
1609,MA,42.2826,-71.8277
1610,MA,42.2492,-71.8108
1611,MA,42.2373,-71.875
1612,MA,42.3066,-71.9202
1613,MA,42.2933,-71.802
1614,MA,42.3648,-71.8969
1615,MA,42.3648,-71.8969
1653,MA,42.3648,-71.8969
1654,MA,42.3648,-71.8969
1655,MA,42.3648,-71.8969
1701,MA,42.3007,-71.4255
1702,MA,42.2822,-71.4339
1703,MA,42.4464,-71.4594
1704,MA,42.4464,-71.4594
1705,MA,42.4464,-71.4594
1718,MA,42.5198,-71.4293
1719,MA,42.4884,-71.5178
1720,MA,42.4751,-71.4483
1721,MA,42.2539,-71.4583
1730,MA,42.4843,-71.2768
1731,MA,42.4567,-71.2795
1740,MA,42.4365,-71.6076
1741,MA,42.5286,-71.3519
1742,MA,42.4567,-71.3747
1745,MA,42.2934,-71.5028
1746,MA,42.2026,-71.4361
1747,MA,42.1268,-71.5376
1748,MA,42.219,-71.5302
1749,MA,42.3918,-71.5609
1752,MA,42.3509,-71.5434
1754,MA,42.4321,-71.455
1756,MA,42.0967,-71.5499
1757,MA,42.1511,-71.5274
1760,MA,42.2875,-71.3574
1770,MA,42.2331,-71.3787
1772,MA,42.2939,-71.532
1773,MA,42.4217,-71.3137
1775,MA,42.4308,-71.515
1776,MA,42.3837,-71.4282
1778,MA,42.3486,-71.3588
1784,MA,42.4464,-71.4594
1801,MA,42.4829,-71.1574
1803,MA,42.5089,-71.2004
1805,MA,42.4464,-71.4594
1806,MA,42.4464,-71.4594
1807,MA,42.4464,-71.4594
1808,MA,42.4464,-71.4594
1810,MA,42.6496,-71.1565
1812,MA,42.6472,-71.1842
1813,MA,42.4464,-71.4594
1814,MA,42.506,-71.1263
1815,MA,42.4464,-71.4594
1821,MA,42.5519,-71.2518
1822,MA,42.4464,-71.4594
1824,MA,42.5911,-71.3556
1826,MA,42.6764,-71.3186
1827,MA,42.6739,-71.4952
1830,MA,42.7856,-71.0721
1831,MA,42.7711,-71.1221
1832,MA,42.7792,-71.1095
1833,MA,42.7281,-70.9822
1834,MA,42.753,-71.027
1835,MA,42.7528,-71.0843
1840,MA,42.708,-71.1638
1841,MA,42.7115,-71.167
1842,MA,42.6354,-70.8791
1843,MA,42.6911,-71.1605
1844,MA,42.728,-71.181
1845,MA,42.6826,-71.109
1850,MA,42.656,-71.3051
1851,MA,42.6315,-71.3329
1852,MA,42.6344,-71.2983
1853,MA,42.4464,-71.4594
1854,MA,42.6493,-71.3355
1860,MA,42.8346,-71.0047
1862,MA,42.5757,-71.2902
1863,MA,42.6347,-71.3908
1864,MA,42.5819,-71.0947
1865,MA,42.4464,-71.4594
1866,MA,42.4464,-71.4594
1867,MA,42.528,-71.109
1876,MA,42.6028,-71.2232
1879,MA,42.6724,-71.4158
1880,MA,42.5009,-71.0685
1885,MA,42.6354,-70.8791
1886,MA,42.5864,-71.4401
1887,MA,42.5581,-71.1723
1888,MA,42.4464,-71.4594
1889,MA,42.5716,-71.1096
1890,MA,42.453,-71.1441
1899,MA,42.6354,-70.8791
1901,MA,42.4612,-70.9467
1902,MA,42.4698,-70.942
1903,MA,42.6354,-70.8791
1904,MA,42.4889,-70.9647
1905,MA,42.4694,-70.9728
1906,MA,42.4633,-71.0111
1907,MA,42.4746,-70.9098
1908,MA,42.4261,-70.9277
1910,MA,42.4548,-70.9747
1913,MA,42.8559,-70.9367
1915,MA,42.5608,-70.8759
1921,MA,42.6797,-71.0114
1922,MA,42.7568,-70.9351
1923,MA,42.5694,-70.9425
1929,MA,42.6286,-70.7828
1930,MA,42.6208,-70.6721
1931,MA,42.6354,-70.8791
1936,MA,42.6354,-70.8791
1937,MA,42.6354,-70.8791
1938,MA,42.6809,-70.8494
1940,MA,42.5327,-71.0339
1944,MA,42.5796,-70.7674
1945,MA,42.4984,-70.8653
1947,MA,42.6428,-70.8736
1949,MA,42.5942,-71.013
1950,MA,42.813,-70.8847
1951,MA,42.7835,-70.8474
1952,MA,42.8507,-70.8588
1960,MA,42.5326,-70.9612
1961,MA,42.6354,-70.8791
1964,MA,42.5357,-70.9478
1965,MA,42.5581,-70.8257
1966,MA,42.658,-70.6194
1969,MA,42.7138,-70.907
1970,MA,42.5151,-70.9003
1971,MA,42.6354,-70.8791
1982,MA,42.6185,-70.8561
1983,MA,42.6415,-70.9488
1984,MA,42.6017,-70.8786
1985,MA,42.7949,-70.9778
2018,MA,41.9705,-70.7014
2019,MA,42.0746,-71.4768
2020,MA,42.0818,-70.6439
2021,MA,42.1645,-71.1355
2025,MA,42.2395,-70.8128
2026,MA,42.2437,-71.1637
2027,MA,42.18,-71.0892
2030,MA,42.2362,-71.2854
2031,MA,41.9988,-71.2009
2032,MA,42.1532,-71.2179
2035,MA,42.0649,-71.2441
2038,MA,42.0935,-71.4058
2040,MA,41.9705,-70.7014
2041,MA,42.0696,-70.6491
2043,MA,42.2245,-70.8911
2044,MA,41.9705,-70.7014
2045,MA,42.2853,-70.8754
2047,MA,42.1428,-70.6935
2048,MA,42.0212,-71.2178
2050,MA,42.1062,-70.6993
2051,MA,42.1512,-70.7341
2052,MA,42.1845,-71.3048
2053,MA,42.1514,-71.4217
2054,MA,42.1669,-71.3607
2055,MA,41.9705,-70.7014
2056,MA,42.1177,-71.3269
2059,MA,41.9705,-70.7014
2060,MA,41.9705,-70.7014
2061,MA,42.1596,-70.8217
2062,MA,42.1868,-71.2033
2065,MA,42.0972,-70.6516
2066,MA,42.2032,-70.7525
2067,MA,42.1094,-71.1759
2070,MA,42.18,-71.0892
2071,MA,42.0992,-71.2752
2072,MA,42.1253,-71.1074
2081,MA,42.1444,-71.2544
2090,MA,42.2148,-71.2104
2093,MA,42.0617,-71.3396
2101,MA,42.3706,-71.027
2102,MA,42.3389,-70.9196
2103,MA,42.3389,-70.9196
2104,MA,42.3389,-70.9196
2105,MA,42.3389,-70.9196
2106,MA,42.3543,-71.0734
2107,MA,42.3389,-70.9196
2108,MA,42.3576,-71.0684
2109,MA,42.36,-71.0545
2110,MA,42.3576,-71.0514
2111,MA,42.3503,-71.0629
2112,MA,42.3389,-70.9196
2113,MA,42.3657,-71.056
2114,MA,42.3611,-71.0682
2115,MA,42.3427,-71.0922
2116,MA,42.3492,-71.0768
2117,MA,42.3585,-71.058
2118,MA,42.3362,-71.0729
2119,MA,42.3231,-71.0846
2120,MA,42.3325,-71.0964
2121,MA,42.3071,-71.0816
2122,MA,42.2966,-71.0552
2123,MA,42.3389,-70.9196
2124,MA,42.2868,-71.071
2125,MA,42.3148,-71.0672
2126,MA,42.2739,-71.0939
2127,MA,42.3347,-71.0375
2128,MA,42.3642,-71.0257
2129,MA,42.3778,-71.0627
2130,MA,42.3126,-71.1115
2131,MA,42.2836,-71.1295
2132,MA,42.2787,-71.1589
2133,MA,42.3389,-70.9196
2134,MA,42.3535,-71.1329
2135,MA,42.3478,-71.1566
2136,MA,42.254,-71.1261
2137,MA,42.3389,-70.9196
2138,MA,42.377,-71.1256
2139,MA,42.3647,-71.1042
2140,MA,42.3932,-71.1338
2141,MA,42.3687,-71.0836
2142,MA,42.362,-71.083
2143,MA,42.3829,-71.1028
2144,MA,42.4003,-71.1221
2145,MA,42.3907,-71.0929
2146,MA,42.3082,-71.0887
2147,MA,42.18,-71.0892
2148,MA,42.4291,-71.0605
2149,MA,42.4112,-71.0514
2150,MA,42.3963,-71.0325
2151,MA,42.4138,-71.0052
2152,MA,42.3763,-70.98
2153,MA,42.4464,-71.4594
2154,MA,42.3889,-71.2398
2155,MA,42.4173,-71.1087
2156,MA,42.4464,-71.4594
2157,MA,42.1739,-71.1855
2158,MA,42.3537,-71.1881
2159,MA,42.3161,-71.1912
2160,MA,42.4464,-71.4594
2161,MA,42.4464,-71.4594
2162,MA,42.3319,-71.2541
2163,MA,42.3253,-71.1122
2164,MA,42.4464,-71.4594
2165,MA,42.4464,-71.4594
2166,MA,42.3461,-71.2431
2167,MA,42.3208,-71.1698
2168,MA,42.4464,-71.4594
2169,MA,42.2491,-70.9978
2170,MA,42.2671,-71.0186
2171,MA,42.2825,-71.0241
2172,MA,42.3726,-71.178
2173,MA,42.4464,-71.4594
2174,MA,42.4177,-71.1671
2175,MA,42.4464,-71.4594
2176,MA,42.4581,-71.0632
2177,MA,42.4464,-71.4594
2178,MA,42.4464,-71.4594
2179,MA,42.4464,-71.4594
2180,MA,42.4828,-71.0978
2181,MA,42.3006,-71.2788
2184,MA,42.2093,-70.9963
2185,MA,42.18,-71.0892
2186,MA,42.2537,-71.0771
2187,MA,42.18,-71.0892
2188,MA,42.2113,-70.9582
2189,MA,42.2116,-70.9317
2190,MA,42.1728,-70.9487
2191,MA,42.2436,-70.9443
2192,MA,42.18,-71.0892
2193,MA,42.4464,-71.4594
2194,MA,42.2925,-71.2258
2195,MA,42.4464,-71.4594
2196,MA,42.3389,-70.9196
2199,MA,42.3479,-71.0825
2201,MA,42.3389,-70.9196
2202,MA,42.3611,-71.0618
2203,MA,42.3615,-71.0604
2204,MA,42.3389,-70.9196
2205,MA,42.3503,-71.0539
2206,MA,42.3389,-70.9196
2207,MA,42.3389,-70.9196
2208,MA,42.3389,-70.9196
2209,MA,42.3389,-70.9196
2210,MA,42.3489,-71.0465
2211,MA,42.3389,-70.9196
2212,MA,42.4464,-71.4594
2215,MA,42.3471,-71.1027
2216,MA,42.3389,-70.9196
2217,MA,42.3389,-70.9196
2222,MA,42.3644,-71.0633
2228,MA,42.347,-71.0886
2238,MA,42.4464,-71.4594
2239,MA,42.4464,-71.4594
2241,MA,42.3389,-70.9196
2254,MA,42.4464,-71.4594
2258,MA,42.4464,-71.4594
2266,MA,42.3389,-70.9196
2269,MA,42.18,-71.0892
2272,MA,42.4464,-71.4594
2277,MA,42.4464,-71.4594
2283,MA,42.3389,-70.9196
2284,MA,42.3389,-70.9196
2293,MA,42.3389,-70.9196
2295,MA,42.3389,-70.9196
2297,MA,42.3389,-70.9196
2298,MA,42.3823,-71.0323
2301,MA,42.0794,-71.04
2302,MA,42.0847,-71.0002
2303,MA,41.9705,-70.7014
2304,MA,41.9705,-70.7014
2305,MA,41.9705,-70.7014
2322,MA,42.1258,-71.0437
2324,MA,41.9773,-70.9723
2325,MA,41.9873,-70.9728
2327,MA,42.0407,-70.8272
2330,MA,41.8883,-70.7678
2331,MA,41.9705,-70.7014
2332,MA,42.0399,-70.7163
2333,MA,42.0315,-70.945
2334,MA,42.0235,-71.1324
2337,MA,42.0222,-70.9316
2338,MA,42.0002,-70.8448
2339,MA,42.1214,-70.857
2340,MA,42.1137,-70.8161
2341,MA,42.0616,-70.8651
2343,MA,42.1464,-71.0083
2344,MA,41.9705,-70.7014
2345,MA,41.8882,-70.581
2346,MA,41.8884,-70.893
2347,MA,41.8374,-70.9582
2348,MA,41.9705,-70.7014
2349,MA,41.9705,-70.7014
2350,MA,42.0185,-70.8475
2351,MA,42.1167,-70.9543
2355,MA,41.9169,-70.8013
2356,MA,42.059,-71.1123
2357,MA,42.0645,-71.0871
2358,MA,41.9535,-70.7131
2359,MA,42.0621,-70.8044
2360,MA,41.9104,-70.642
2361,MA,41.9705,-70.7014
2362,MA,41.9705,-70.7014
2363,MA,41.9236,-70.6569
2364,MA,41.995,-70.741
2366,MA,41.8501,-70.7044
2367,MA,41.9655,-70.8046
2368,MA,42.1736,-71.0514
2370,MA,42.1293,-70.9133
2375,MA,42.0257,-71.0988
2379,MA,42.0255,-71.0161
2381,MA,41.9316,-70.5611
2382,MA,42.0816,-70.9381
2401,MA,42.0794,-71.0346
2402,MA,42.0863,-70.9993
2403,MA,41.9705,-70.7014
2404,MA,41.9705,-70.7014
2405,MA,41.9705,-70.7014
2411,MA,42.0833,-71.0186
2420,MA,42.4563,-71.2167
2421,MA,42.4426,-71.2265
2445,MA,42.3259,-71.1341
2446,MA,42.3431,-71.123
2447,MA,42.18,-71.0892
2451,MA,42.3986,-71.2451
2452,MA,42.3943,-71.218
2453,MA,42.3654,-71.2317
2454,MA,42.3567,-71.2505
2455,MA,42.3621,-71.2055
2456,MA,42.4464,-71.4594
2457,MA,42.18,-71.0892
2458,MA,42.3528,-71.1875
2459,MA,42.3341,-71.1833
2460,MA,42.352,-71.2084
2461,MA,42.3168,-71.2084
2462,MA,42.3299,-71.2562
2464,MA,42.3129,-71.2195
2465,MA,42.3492,-71.2267
2466,MA,42.3441,-71.248
2467,MA,42.3164,-71.1612
2468,MA,42.3271,-71.2315
2471,MA,42.4464,-71.4594
2472,MA,42.37,-71.1773
2474,MA,42.4202,-71.1565
2475,MA,42.4464,-71.4594
2476,MA,42.4162,-71.1752
2477,MA,42.4464,-71.4594
2478,MA,42.4128,-71.2044
2479,MA,42.4464,-71.4594
2481,MA,42.3106,-71.2747
2482,MA,42.2945,-71.2992
2492,MA,42.2798,-71.2501
2493,MA,42.3589,-71.3001
2494,MA,42.2997,-71.2321
2495,MA,42.4464,-71.4594
2499,MA,42.0811,-71.0255
2532,MA,41.7455,-70.5905
2534,MA,41.6694,-70.6234
2535,MA,41.3575,-70.7416
2536,MA,41.5968,-70.5671
2537,MA,41.7283,-70.44
2538,MA,41.7682,-70.6532
2539,MA,41.3889,-70.5339
2540,MA,41.5648,-70.6217
2541,MA,41.7993,-70.3087
2542,MA,41.6531,-70.5537
2543,MA,41.5263,-70.6643
2552,MA,41.3798,-70.6431
2553,MA,41.6734,-70.608
2554,MA,41.2725,-70.0932
2556,MA,41.6417,-70.623
2557,MA,41.4174,-70.56
2558,MA,41.7476,-70.6582
2559,MA,41.6881,-70.6105
2561,MA,41.7703,-70.5337
2562,MA,41.7933,-70.5196
2563,MA,41.7113,-70.4775
2564,MA,41.2739,-70.0155
2565,MA,41.7993,-70.3087
2568,MA,41.45,-70.5937
2571,MA,41.7541,-70.7116
2573,MA,41.3798,-70.6431
2574,MA,41.6039,-70.6382
2575,MA,41.4213,-70.6428
2576,MA,41.7796,-70.7642
2584,MA,41.2778,-70.046
2601,MA,41.6601,-70.2967
2630,MA,41.6983,-70.3001
2631,MA,41.7492,-70.0699
2632,MA,41.6606,-70.3532
2633,MA,41.6889,-69.9722
2634,MA,41.7993,-70.3087
2635,MA,41.6243,-70.4364
2636,MA,41.7993,-70.3087
2637,MA,41.7014,-70.2772
2638,MA,41.7322,-70.1911
2639,MA,41.6649,-70.1327
2641,MA,41.7347,-70.2047
2642,MA,41.8408,-69.9849
2643,MA,41.7843,-69.962
2644,MA,41.6827,-70.5143
2645,MA,41.7008,-70.0579
2646,MA,41.6703,-70.0722
2647,MA,41.635,-70.3063
2648,MA,41.6703,-70.4163
2649,MA,41.6181,-70.4854
2650,MA,41.703,-69.9666
2651,MA,41.8243,-69.9818
2652,MA,42.0338,-70.0875
2653,MA,41.7792,-69.9822
2655,MA,41.63,-70.3837
2657,MA,42.0534,-70.1865
2659,MA,41.6801,-70.0241
2660,MA,41.7097,-70.1585
2661,MA,41.6862,-70.0329
2662,MA,41.7567,-69.9841
2663,MA,41.8005,-70.0768
2664,MA,41.6739,-70.1949
2666,MA,41.9988,-70.0564
2667,MA,41.9289,-70.0186
2668,MA,41.7002,-70.372
2669,MA,41.6987,-70.0049
2670,MA,41.6626,-70.1681
2671,MA,41.6694,-70.1135
2672,MA,41.6356,-70.3233
2673,MA,41.6614,-70.2363
2675,MA,41.7051,-70.227
2702,MA,41.7975,-71.0607
2703,MA,41.9296,-71.3009
2712,MA,41.7562,-71.0671
2713,MA,41.4218,-70.9313
2714,MA,41.7562,-71.0671
2715,MA,41.8125,-71.1427
2717,MA,41.7635,-70.9677
2718,MA,41.8736,-71.0192
2719,MA,41.6409,-70.8896
2720,MA,41.7182,-71.14
2721,MA,41.6883,-71.1574
2722,MA,41.7562,-71.0671
2723,MA,41.6926,-71.1332
2724,MA,41.685,-71.1748
2725,MA,41.7223,-71.178
2726,MA,41.756,-71.1492
2738,MA,41.7095,-70.7613
2739,MA,41.6618,-70.8164
2740,MA,41.6347,-70.9372
2741,MA,41.7562,-71.0671
2742,MA,41.6196,-70.9563
2743,MA,41.6997,-70.9087
2744,MA,41.6127,-70.9167
2745,MA,41.6913,-70.9355
2746,MA,41.66,-70.9324
2747,MA,41.6338,-70.9958
2748,MA,41.5665,-70.9843
2754,MA,41.8644,-71.123
2760,MA,41.9775,-71.3298
2761,MA,41.7562,-71.0671
2762,MA,42.0124,-71.3275
2763,MA,41.9726,-71.3082
2764,MA,41.8529,-71.1485
2766,MA,41.9718,-71.1894
2767,MA,41.9324,-71.0469
2768,MA,41.7562,-71.0671
2769,MA,41.8515,-71.2545
2770,MA,41.7591,-70.8523
2771,MA,41.8378,-71.3224
2777,MA,41.7473,-71.2122
2779,MA,41.8353,-71.0765
2780,MA,41.905,-71.1026
2783,MA,41.7562,-71.0671
2790,MA,41.6211,-71.089
2791,MA,41.5191,-71.0851
2801,RI,41.5301,-71.2841
2802,RI,41.9541,-71.4621
2804,RI,41.4231,-71.7837
2806,RI,41.7443,-71.3175
2807,RI,41.1715,-71.5748
2808,RI,41.4114,-71.7465
2809,RI,41.6825,-71.2676
2812,RI,41.4691,-71.6751
2813,RI,41.4007,-71.6615
2814,RI,41.9155,-71.6795
2815,RI,41.7778,-71.6706
2816,RI,41.6914,-71.5768
2817,RI,41.64,-71.6435
2818,RI,41.6498,-71.474
2822,RI,41.574,-71.6076
2823,RI,41.7312,-71.5468
2824,RI,42.0002,-71.5631
2825,RI,41.7815,-71.7187
2826,RI,41.9824,-71.6008
2827,RI,41.7062,-71.7356
2828,RI,41.8734,-71.5569
2829,RI,41.8793,-71.5894
2830,RI,41.9764,-71.6534
2831,RI,41.7516,-71.5612
2832,RI,41.5096,-71.7339
2833,RI,41.4751,-71.7726
2835,RI,41.5164,-71.3761
2836,RI,41.4474,-71.6204
2837,RI,41.522,-71.1612
2838,RI,41.9689,-71.4741
2839,RI,41.9417,-71.6376
2840,RI,41.4876,-71.3271
2841,RI,41.499,-71.299
2842,RI,41.5198,-71.2731
2852,RI,41.5894,-71.4625
2854,RI,41.3753,-71.6439
2857,RI,41.8439,-71.6242
2858,RI,41.9636,-71.6429
2859,RI,41.9627,-71.7099
2860,RI,41.8729,-71.3907
2861,RI,41.8814,-71.356
2862,RI,41.8612,-71.3691
2863,RI,41.8883,-71.3945
2864,RI,41.9484,-71.4154
2865,RI,41.9089,-71.4348
2871,RI,41.5944,-71.252
2872,RI,41.7071,-71.2868
2873,RI,41.5199,-71.774
2874,RI,41.5105,-71.4427
2875,RI,41.456,-71.6355
2876,RI,41.9984,-71.5763
2877,RI,41.5289,-71.5299
2878,RI,41.6338,-71.1808
2879,RI,41.4437,-71.5342
2880,RI,41.3753,-71.6439
2881,RI,41.4803,-71.5292
2882,RI,41.4353,-71.4616
2883,RI,41.3753,-71.6439
2885,RI,41.7256,-71.2702
2886,RI,41.7026,-71.4476
2887,RI,41.6825,-71.5577
2888,RI,41.7494,-71.4084
2889,RI,41.7141,-71.3901
